905 [0.0 1.0 1.0 1.0 0.0 -1.0 92.0 6.0 5.0 0.0 8.0 18.0 1.0 10.0 92.0 500.0 10.0 0.0 1.0 2.0 1.0 -99.0 0.0 -1.0 2.0 -99.0 -9.0 -9.0 0.0 -9.0,201612230021+0
906 [0.0 1.0 1.0 0.6666666666666666 0.3333333333333333 -0.3333333333333333 36.333333333333336 11.0 2.3333333333333335 0.0 5.5 5.833333333333333 3.8333333333333335 27.833333333333332 36.333333333333336 -99.0 10.0 0.16666666666666666 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201610040037 201507010010 201603240015 201603150076 201603240016 201503090065+0
907 [0.0 1.0 1.0 1.0 0.0 -1.0 209.0 10.0 7.0 0.0 5.0 4.0 10.0 53.0 209.0 -99.0 10.0 0.0 1.0 3.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 0.0 1.0,201602100035+0
908 [0.0 1.0 1.0 1.0 0.0 -1.0 4.0 6.0 3.0 0.5 6.0 15.5 4.0 35.0 4.0 -99.0 10.0 7.0 0.5 1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201608110016 201504220018+0
909 [0.0 0.9841269841269841 1.0 1.0 0.015873015873015872 -0.9523809523809523 94.46031746031746 9.063492063492063 3.5714285714285716 0.0 6.666666666666667 17.92063492063492 1.873015873015873 2.746031746031746 94.44444444444444 -99.0 10.0 1.0634920634920635 0.5714285714285714 1.3174603174603174 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.015873015873015872 -8.841269841269842,201510300064 201605040015 201604050001 201604220003 201612310019 201608120014 201504150027 201607200011 201604210017 201612140033 201508150003 201603170003 201511120024 201501250060 201602290014 201603140016 201501250049 201501010004 201610190076 201501010006 201501010007 201608100027 201509050007 201604270028 201612230020 201609010004 201602040030 201501010011 201603180031 201611080009 201603090017 201510080012 201505200013 201608170007 201606150059 201605280048 201601180039 201603040061 201611100020 201611120015 201610210004 201603120027 201508050111 201501020001 201612030015 201605300033 201611270010 201608220011 201606210023 201604100001 201510230072 201604060058 201603190016 201508300025 201603240002 201607040019 201508310007 201609140038 201607040012 201509150011 201501260042 201507100038 201605030002+0
910 [0.03225806451612903 1.0 1.0 0.8387096774193549 0.16129032258064516 -0.6774193548387096 4.0 6.0 1.967741935483871 0.0 5.0 5.0 3.161290322580645 24.096774193548388 4.0 -99.0 10.0 9.225806451612904 0.0967741935483871 -0.6129032258064516 -0.2903225806451613 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.06451612903225806 0.0 0.06451612903225806,201510070083 201603150041 201610090024 201604150016 201511120026 201612290016 201604170017 201604140026 201607110007 201510280028 201607230056 201511120025 201510090047 201603130003 201604180029 201610050009 201607130034 201606210042 201605290030 201506070083 201608070012 201504040037 201501270047 201604160068 201506160015 201504260015 201604030058 201607170023 201606130036 201503250032 201603050039+0
911 [0.0 1.0 1.0 1.0 0.0 -1.0 94.52112676056338 9.619718309859154 3.0 0.7183098591549296 6.0 14.04225352112676 20.0 -1.0 94.52112676056338 2.535211267605634 10.0 2.112676056338028 -0.09859154929577464 -0.8732394366197183 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -4.394366197183099 -3.9295774647887325 0.0 -3.9295774647887325,201509090051 201605250002 201504180017 201605130022 201612200012 201511140027 201609210130 201502120092 201611160009 201503130027 201511070043 201612020005 201611110009 201604110005 201607260031 201612050021 201604020011 201511300009 201608070025 201502270028 201504120075 201603210031 201607180018 201604120009 201605160014 201604150002 201606190030 201601250026 201508250063 201510170058 201508180019 201501270037 201506240011 201603110009 201501300051 201602260021 201610230013 201603060013 201608260021 201610240038 201604050003 201512040010 201608090019 201604090012 201608120017 201610170033 201509290023 201607190030 201506240061 201604140011 201509020015 201611060035 201601120043 201608250037 201601200021 201505140110 201505300005 201506090018 201601100034 201609210015 201610250013 201612040002 201607030001 201604090021 201506130038 201507180049 201505090021 201605100025 201608160043 201610230014 201612290023+0
912 [0.0 1.0 1.0 1.0 0.0625 -0.6875 203.5 8.25 6.0 0.0 7.8125 18.125 15.5625 88.4375 203.5 -99.0 10.0 0.375 0.9375 3.1875 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201509230057 201606060007 201503120084 201604160030 201502130077 201507210104 201606060008 201503050073 201608080077 201509230059 201509230058 201607040027 201611090023 201604030060 201503100094 201511140053+0
913 [0.0 1.0 1.0 0.7647058823529411 0.23529411764705882 -0.5294117647058824 209.0 10.0 3.0 0.0 6.0 15.823529411764707 3.3529411764705883 25.0 209.0 -99.0 10.0 0.6470588235294118 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201508160053 201603270042 201612090011 201607280026 201510100022 201511110009 201606290032 201604090043 201610260040 201512210029 201508220077 201508220078 201510010040 201603110035 201508140075 201603110018 201508140067+0
914 [0.0 0.9587628865979382 0.979381443298969 1.0 0.07216494845360824 -0.7422680412371134 603.0 8.0 4.77319587628866 0.0 7.010309278350515 18.814432989690722 14.144329896907216 75.61855670103093 230.5257731958763 -99.0 10.0 0.010309278350515464 0.41237113402061853 1.422680412371134 0.010309278350515464 -0.979381443298969 -0.9896907216494846 -1.0 -0.9690721649484536 -0.979381443298969 -6.845360824742268 -6.835051546391752 1.0 1.0,201503300076 201611130037 201603270049 201607300012 201509100062 201510210034 201502130045 201509260027 201502250029 201609210136 201604210056 201511030011 201503100071 201604180060 201511270040 201607130040 201605150028 201608180028 201605110039 201601200049 201504050032 201504050033 201505260074 201607090027 201512010055 201505150048 201511170029 201601210049 201601290020 201612220012 201608150053 201504260098 201510160072 201508060104 201607220085 201603010074 201604180072 201503190069 201609210135 201506280069 201607240024 201507120036 201503090062 201611120020 201604140043 201602140036 201601070054 201607220079 201601020041 201509130055 201601260042 201511170030 201509130063 201508110080 201604300033 201604040076 201601150080 201603090047 201611250041 201505250108 201607120031 201609260015 201510030038 201503240054 201512170045 201605020051 201606290041 201604030044 201503150061 201608250030 201501300075 201505200059 201501300076 201610250037 201506030100 201504300117 201612180024 201507120095 201507120096 201502040037 201612220011 201510200041 201502190045 201511010030 201503260059 201610130033 201503170063 201610160043 201512020050 201603190018 201605180061 201502050051 201605090053 201605090054 201508040101 201606260035 201607260024+29
915 [0.0 1.0 1.0 0.0 1.0 1.0 60.0 10.0 9.0 0.0 13.0 27.0 4.0 27.666666666666668 60.0 -99.0 10.0 2.0 0.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201607210018 201607210019 201609070021+0
916 [0.05263157894736842 1.0 1.0 0.9473684210526315 0.15789473684210525 -0.2631578947368421 137.31578947368422 9.105263157894736 3.210526315789474 0.0 5.7894736842105265 8.631578947368421 2.1052631578947367 17.42105263157895 137.31578947368422 -99.0 10.0 0.9473684210526315 0.0 1.0526315789473684 -0.3684210526315789 0.21052631578947367 -0.8947368421052632 -1.0 -0.5789473684210527 0.15789473684210525 0.0 0.0 0.0 0.0,201606080047 201608120042 201608120043 201611120068 201611120069 201610140094 201608010061 201604090057 201604210047 201611220039 201602110040 201607060033 201606040038 201612240012 201612260018 201612020028 201605190050 201508220127 201606090043+0
917 [0.03773584905660377 1.0 1.0 1.0 0.0 -1.0 4.30188679245283 6.018867924528302 3.0377358490566038 0.32075471698113206 6.0754716981132075 10.754716981132075 13.320754716981131 71.16981132075472 4.490566037735849 2.7735849056603774 10.0 2.0377358490566038 -0.5849056603773585 0.11320754716981132 0.11320754716981132 -0.41509433962264153 -1.0566037735849056 -1.0 -0.5849056603773585 -0.4528301886792453 -5.09433962264151 -5.056603773584905 0.018867924528301886 -5.056603773584905,201507220033 201509240052 201601130002 201602250034 201505250111 201610030045 201602180041 201607270043 201504010032 201511090021 201603130019 201610040029 201512290003 201504020036 201502180047 201602040051 201510240063 201509270006 201502070059 201612060011 201511090048 201505130066 201603300044 201608170042 201501010082 201606200017 201510220002 201610260029 201511230095 201611010024 201512070012 201607060009 201610100043 201612230010 201608090005 201503070006 201501290020 201612150023 201602260041 201611060005 201501310002 201511180066 201509150073 201609270035 201605120023 201611190035 201505130070 201610190004 201606190019 201508090094 201512190039 201507160083 201502040038+0
918 [0.05263157894736842 1.0 1.0 1.0 0.0 -1.0 25.736842105263158 8.105263157894736 3.3157894736842106 0.05263157894736842 6.526315789473684 13.210526315789474 13.947368421052632 70.89473684210526 25.736842105263158 5.421052631578948 10.0 0.47368421052631576 -1.2105263157894737 -0.15789473684210525 0.10526315789473684 -0.10526315789473684 -0.8947368421052632 -1.0 -0.5263157894736842 -0.10526315789473684 -8.526315789473685 -8.526315789473685 0.0 -8.526315789473685,201509090062 201503080066 201503080056 201607300019 201603120022 201602220046 201602110029 201511140040 201502200033 201604220042 201503260038 201511240054 201512270044 201607160030 201602030006 201601150037 201607090058 201606050078 201601300019+0
919 [1.0 1.0 0.5 1.0 0.5 1.0 228.0 10.0 6.0 0.0 13.0 27.0 22.0 109.0 228.0 -99.0 10.0 0.0 0.0 -1.0 1.0 120.5 0.0 -1.0 7.0 -99.0 0.0 0.0 0.0 0.0,201504050057 201507250037+0
920 [0.0 1.0 1.0 1.0 0.0 -1.0 200.0 10.0 2.6666666666666665 0.0 5.666666666666667 9.0 14.0 81.0 200.0 -99.0 10.0 0.0 0.3333333333333333 0.3333333333333333 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.3333333333333333 0.0 0.3333333333333333,201505170057 201608110063 201506160046+0
921 [1.0 0.8571428571428571 1.0 1.0 0.14285714285714285 -0.5714285714285714 93.71428571428571 8.285714285714286 6.0 0.0 5.0 5.0 14.142857142857142 75.71428571428571 93.71428571428571 -99.0 10.0 3.5714285714285716 0.7142857142857143 1.8571428571428572 1.0 4.714285714285714 0.2857142857142857 -29.0 7.0 -99.0 -7.714285714285714 -7.714285714285714 0.0 -7.714285714285714,201605030057 201508010103 201511140042 201501260054 201501260055 201501260052 201501260053+0
922 [0.0 1.0 1.0 1.0 0.0 -1.0 160.17021276595744 5.212765957446808 3.127659574468085 0.0 6.148936170212766 14.382978723404255 19.78723404255319 -1.0 160.17021276595744 -99.0 10.0 0.06382978723404255 -1.127659574468085 -0.9148936170212766 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0425531914893617 0.02127659574468085 0.0 0.0425531914893617,201603150033 201505070101 201505040092 201601160038 201507070050 201603150028 201503220057 201510270101 201503140028 201510020037 201602090001 201502010133 201506130087 201510260011 201508260027 201603020044 201603150027 201503030048 201603060028 201607140044 201510090021 201602210027 201504220078 201603100018 201603150032 201501200089 201603150034 201501140037 201602170047 201602170046 201605220010 201510130063 201502090021 201502090022 201503110027 201503110026 201603030041 201506150134 201606030076 201502070037 201505160039 201602040002 201608020062 201602180008 201507070076 201509220057 201511140035+0
923 [0.0 1.0 1.0 1.0 0.0 -1.0 229.0 11.0 6.0 0.0 5.0 5.0 14.0 67.0 229.0 60.0 10.0 0.0 1.0 3.0 1.0 127.0 0.0 -1.0 2.0 127.0 -9.0 -9.0 0.0 -9.0,201505010115+0
924 [0.0 1.0 1.0 1.0 0.0 -1.0 176.5 8.0 5.5 0.0 9.0 16.0 16.0 90.0 176.5 1000.0 10.0 20.0 0.5 1.5 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -4.5 -4.0 0.0 -4.0,201508190128 201612120036+0
925 [0.0 1.0 1.0 0.8636363636363636 0.18181818181818182 -0.5 34.09090909090909 10.0 1.9545454545454546 0.0 5.5 6.045454545454546 3.0454545454545454 25.045454545454547 34.09090909090909 3.0454545454545454 10.0 1.9090909090909092 -1.4090909090909092 -0.09090909090909091 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201512040024 201511270012 201508020070 201511150023 201512090017 201604250017 201505010099 201511180005 201611190038 201609130051 201601100041 201511280023 201511230027 201604070018 201602120080 201604200010 201602030007 201602030005 201602210052 201504270054 201512060037 201605170036+0
926 [0.05 1.0 1.0 1.0 0.0 -1.0 182.0 11.0 5.3 0.0 11.6 25.8 13.45 65.65 182.0 -99.0 10.0 1.35 0.1 -0.6 0.55 0.9 -0.45 -1.0 1.65 -0.25 0.0 0.0 0.0 0.0,201607250042 201605140030 201503160026 201612130007 201610270045 201511240066 201605260038 201511240024 201605260037 201502240006 201611140014 201511120029 201608130017 201608110045 201612120015 201603120020 201504170016 201609040086 201607130021 201505150020+0
927 [0.25 1.0 1.0 0.75 0.25 -0.5 113.0 10.0 4.25 0.0 5.0 5.0 5.5 41.25 113.0 -99.0 10.0 0.0 0.75 2.5 0.25 -0.5 -3.0 -1.0 -0.25 -0.5 -9.0 -9.0 0.0 -9.0,201610200001 201508160139 201608300050 201602160036+0
928 [0.0 1.0 1.0 1.0 0.0 -1.0 603.0 8.0 7.0 0.0 8.0 18.0 14.0 71.0 44.0 -99.0 10.0 0.0 0.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 1.0 1.0,201601120050+0
929 [0.0 1.0 1.0 0.0 1.0 1.0 182.0 11.0 2.0 0.0 5.0 5.0 4.0 29.0 422.0 100.0 10.0 36.0 0.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 1.0 1.0,201509040054+0
930 [0.0 1.0 1.0 1.0 0.0 -1.0 95.0 10.0 6.0 0.0 5.0 2.0 3.0 25.0 95.0 -99.0 10.0 130.0 0.0 -1.0 1.0 130.0 0.0 -1.0 4.0 0.0 0.0 1.0 0.0 1.0,201611290020+0
931 [0.0 1.0 1.0 1.0 0.0 -1.0 146.75 11.0 2.0 0.0 5.0 5.0 14.0 75.0 146.75 -99.0 10.0 12.75 0.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.25 0.25 0.0 0.25,201507110034 201507110035 201507150010 201507110033+0
932 [0.0 1.0 1.0 1.0 0.002320185614849188 -0.988399071925754 94.80510440835266 9.74013921113689 3.0162412993039442 0.002320185614849188 6.009280742459397 16.044083526682133 13.997679814385151 67.04176334106728 94.80510440835266 -99.0 10.0 1.1067285382830627 0.07888631090487239 -0.6821345707656613 0.002320185614849188 -0.9930394431554525 -0.9976798143851509 -1.0 -0.988399071925754 -0.9976798143851509 -9.0 -9.0 0.0 -9.0,201504100037 201601180021 201603010001 201601270031 201603010004 201603280004 201509210038 201502250023 201503110051 201603170001 201603170002 201505040031 201503260005 201503260004 201510010010 201512230031 201505240008 201611040009 201603290028 201609270027 201609270026 201510300010 201606280029 201606280028 201502050001 201501300054 201509220049 201604270029 201608260014 201511260020 201611300019 201507160053 201511050035 201606200029 201606200028 201507160056 201604240032 201612310030 201606220031 201604190004 201603080019 201607270019 201507230036 201604030016 201610180005 201510150009 201503240028 201503050002 201605020002 201610200011 201607170009 201610200013 201510060011 201604130002 201501190001 201609220021 201603110002 201607040011 201604010004 201603100007 201607030011 201509030003 201602220021 201602170056 201607200010 201601310039 201509030009 201504190013 201505040010 201607050008 201509070041 201608130032 201607030009 201608130030 201503040006 201502180025 201510280081 201510280080 201510280083 201510280082 201606260041 201606260040 201604270025 201604270026 201605010003 201605010002 201610270005 201610270007 201610270008 201511110028 201511110029 201504150032 201505290010 201605300034 201504060009 201601110031 201511110027 201512120040 201604070012 201607070009 201604070010 201603070018 201601250040 201504110070 201507210057 201608300013 201501220036 201501220037 201612290026 201601050048 201501040001 201603250030 201506130002 201602020012 201504120001 201509060011 201501290051 201501290052 201607100003 201510270013 201505030028 201604190030 201509100034 201609290032 201511110026 201602180027 201603230014 201509080021 201509080020 201606160009 201601260025 201608020052 201608020053 201608020050 201608310021 201608310022 201510080013 201604230029 201510190033 201510190034 201510190035 201510190036 201605260011 201604060014 201605260012 201604080006 201508190012 201601200039 201508180014 201508180015 201508180016 201603220023 201508300023 201508300024 201606120008 201606120009 201611250017 201506270005 201610190009 201606120007 201506250012 201506250010 201612180032 201612070020 201601260024 201604070011 201508050003 201501220035 201509100010 201603220021 201512080013 201610270054 201603220025 201608120019 201602090005 201611060032 201611060033 201611060030 201611060031 201512220013 201501230028 201602090004 201508260025 201606230034 201604080010 201507160092 201601130058 201510190010 201607170011 201502080025 201601130057 201510130007 201606220058 201510030008 201510030009 201510070012 201505130012 201505050037 201608050018 201604280009 201505300014 201602150021 201503130025 201503130024 201602210025 201511130032 201609160013 201509130011 201512210011 201610120004 201507230028 201507230029 201611250023 201607270020 201507260034 201511250033 201511250034 201512250035 201506300050 201511060012 201507060003 201611210052 201507060007 201604050018 201604080008 201608070023 201604080005 201608070021 201603020006 201604230003 201603020004 201603020005 201510280009 201607180015 201604010039 201505120038 201603270030 201603270032 201603030005 201603030004 201610310074 201607200009 201607150011 201502250011 201508250020 201605050001 201605050006 201605050005 201607290002 201507170034 201501270039 201505110005 201501270036 201611030037 201510100041 201607310006 201609090007 201608030023 201611140004 201611140005 201510270019 201609250026 201609250025 201611150013 201611150014 201611150015 201611150016 201607190019 201510280078 201505060024 201505290008 201512250033 201512250032 201607110004 201510280077 201609210016 201511240037 201604260024 201604140012 201608250039 201608250038 201604140015 201604140014 201509290015 201512160003 201611190028 201512160007 201502100021 201605290024 201607170013 201607170012 201509300011 201602140009 201604190003 201509110016 201604130001 201602280005 201607030008 201504250018 201605040021 201604190029 201610310015 201506140003 201506190022 201610310018 201512080040 201606190010 201511130019 201511140031 201510240012 201509220015 201511170015 201505120101 201505120040 201603230013 201511170018 201511130033 201604230054 201511130031 201608040026 201605080003 201609280019 201608040022 201604240001 201603140010 201604240003 201604240002 201511110030 201507110015 201605100016 201605100017 201512010014 201604250005 201507120020 201601120022 201607140009 201512010018 201606210037 201507210060 201603070003 201511070041 201603070005 201603070004 201607140007 201603070002 201601120023 201502100002 201611070007 201504130006 201509090007 201612210013 201605310025 201509240009 201508080002 201604090006 201604090005 201505250107 201604090003 201602230019 201502190021 201611010006 201611010007 201602270021 201506110034 201606290035 201603070001 201606260018 201603230002 201605300054 201509120041 201505050029 201606300033 201608140006 201606090007 201509190064 201605310027 201510280079 201604050002 201504030003 201611080036 201511070002 201609020060 201512070001 201604060001 201604170001 201510280075 201510280076 201605020052 201506180002 201506040004 201610190011 201506100084 201509150040 201502130019 201505100059 201502110024 201607080002 201601230021 201507140011 201512250034 201503190001 201503220002 201503190004 201503220005 201508030098 201606200006 201601260030 201602190068 201605310026 201503070029 201510100040 201611190020 201508260039 201601160065 201604100006 201510120048 201512170038 201602130013 201604070007 201604200001 201502190020 201604200003 201504160009 201503270006 201503180003 201501060018 201601230020 201511300013 201604160011 201604160013 201510150028+0
933 [0.045454545454545456 1.0 0.9772727272727273 1.0 0.045454545454545456 -0.7727272727272727 113.77272727272727 10.090909090909092 3.1363636363636362 0.022727272727272728 5.954545454545454 11.068181818181818 14.113636363636363 77.47727272727273 113.77272727272727 -99.0 10.0 1.3181818181818181 -2.1363636363636362 1.0909090909090908 0.06818181818181818 -0.4318181818181818 -0.9318181818181818 -1.0 -0.7045454545454546 -0.4772727272727273 0.022727272727272728 0.045454545454545456 0.0 0.045454545454545456,201505190081 201503200009 201503200008 201505140001 201503140021 201512290007 201611130018 201505020101 201504290003 201602030040 201601200020 201504270002 201507240027 201504290004 201504170026 201505180098 201508070015 201606270001 201501310094 201512220004 201508220008 201502260010 201506120085 201511050002 201501180006 201501180007 201501180005 201503220007 201505030113 201603160020 201506230034 201610040032 201507030041 201508160109 201508280001 201610060043 201501190029 201603160050 201505290053 201501190021 201507040047 201511120007 201508080016 201506150028+0
934 [0.0 1.0 1.0 0.84375 0.15625 -0.6875 95.0 10.0 2.875 0.125 6.0 14.125 3.0 23.6875 95.0 -99.0 10.0 0.5625 0.65625 1.75 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 0.0 1.0,201508190050 201504120003 201510130016 201503240056 201603120032 201501080028 201501080022 201501080023 201503240057 201607020012 201501080027 201501080026 201501080025 201508200009 201605190015 201611120009 201508220020 201611160042 201501080024 201504300074 201508230050 201508290041 201502080024 201508150130 201512290040 201502090001 201511090039 201610190043 201611120007 201507200050 201502240100 201502260049+0
935 [0.0 1.0 1.0 0.0 1.0 1.0 147.0 11.0 2.0 0.0 5.0 2.0 4.0 34.0 147.0 -99.0 10.0 208.0 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201502240078+0
936 [0.0 1.0 1.0 1.0 0.0 -1.0 147.0 11.0 2.0 0.0 5.0 5.0 14.0 67.0 147.0 17.0 10.0 174.0 1.0 3.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201508130063+0
937 [0.0 1.0 1.0 1.0 0.0 -1.0 171.5 9.75 3.1944444444444446 0.0 5.972222222222222 10.86111111111111 14.25 77.33333333333333 171.5 -99.0 10.0 0.6944444444444444 -0.5555555555555556 0.8055555555555556 0.027777777777777776 -0.9444444444444444 -0.9722222222222222 -1.0 -0.9166666666666666 -0.9444444444444444 -9.0 -9.0 0.0 -9.0,201606080042 201509150080 201604040030 201609260051 201505120109 201505230072 201603110015 201604190009 201601070044 201506300096 201512010050 201601070045 201608300006 201512010052 201611250031 201505100017 201611160037 201610120032 201608190028 201601010032 201609030031 201508020068 201510100061 201508200030 201512310016 201512280037 201512170033 201601280001 201510230070 201601060039 201505060090 201511060043 201608100036 201607230039 201607040029 201506120096+0
938 [0.19230769230769232 1.0 1.0 1.0 0.0 -1.0 91.6923076923077 6.384615384615385 5.8076923076923075 0.0 10.653846153846153 25.615384615384617 13.423076923076923 112.46153846153847 91.6923076923077 -99.0 10.0 1.0 0.11538461538461539 -0.5384615384615384 0.5 0.19230769230769232 -0.5 -1.0 1.4230769230769231 -0.2692307692307692 -9.0 -9.0 0.0 -9.0,201607030027 201510160024 201606150045 201507300049 201601260037 201504150075 201507010132 201607290021 201505010064 201504010082 201604090044 201504210031 201511020074 201604050043 201512230029 201505290075 201512200008 201603220091 201505240053 201608030019 201603220090 201612150020 201506130103 201506120091 201604040081 201506300125+0
939 [0.0 1.0 1.0 0.0 1.0 1.0 95.0 10.0 3.0 0.1 6.0 14.5 4.0 33.4 95.0 -99.0 10.0 0.3 1.0 3.3 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 0.0 1.0,201502010029 201612110012 201605110044 201603110008 201609300036 201609300037 201609300034 201609300035 201610010052 201609300038+0
940 [0.0 1.0 1.0 1.0 0.16666666666666666 -0.16666666666666666 182.0 11.0 2.8333333333333335 0.0 5.833333333333333 8.666666666666666 15.166666666666666 86.66666666666667 182.0 -99.0 10.0 1.3333333333333333 0.5 1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201502020038 201607210045 201607210026 201608010037 201603310024 201610270041+0
941 [0.0 1.0 1.0 1.0 0.0 -1.0 209.0 10.0 3.0 0.0 6.0 13.0 3.0 22.833333333333332 209.0 -99.0 10.0 4.666666666666667 1.0 3.3333333333333335 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201608100024 201605300007 201509030022 201512150017 201608150001 201509160036+0
942 [0.03125 1.0 1.0 0.71875 0.28125 -0.4375 93.90625 7.1875 4.28125 0.15625 6.34375 12.6875 3.28125 19.09375 93.90625 38.40625 10.0 2.53125 0.03125 1.5625 0.125 -0.40625 -0.875 -1.0 -0.4375 -0.46875 -3.3125 -3.0625 0.0 -3.0625,201603030036 201512240032 201612170003 201506120036 201503130028 201510200026 201511160017 201507020027 201507110026 201505120113 201503020034 201508020106 201511140043 201607120033 201508080080 201503110039 201506070021 201507160020 201501210039 201605040056 201510030054 201504230049 201510290004 201507240021 201608200035 201612200024 201504290039 201508120102 201605160008 201604040097 201504130009 201505200022+0
943 [0.0 1.0 0.9 1.0 0.1 -0.6 603.0 8.0 4.7 0.0 7.4 18.2 14.1 73.65 229.6 3.4 10.0 0.1 0.1 1.2 0.05 -0.7 -0.95 -1.0 -0.85 -0.7 -4.95 -4.95 1.0 1.0,201612070013 201511110053 201602250042 201511110065 201511150060 201503310058 201505010083 201501050067 201509100042 201509100043 201502170080 201511170084 201511120056 201606110056 201506100090 201504080042 201606120039 201511270019 201508260040 201608020071+29
944 [1.0 1.0 1.0 1.0 0.0 -1.0 4.0 6.0 6.0 0.0 5.0 5.0 12.0 62.0 422.0 3.0 10.0 0.0 0.0 -1.0 1.0 3.0 1.0 -99.0 6.0 3.0 0.0 1.0 1.0 1.0,201606090019+0
945 [0.045454545454545456 1.0 1.0 1.0 0.0 -1.0 228.5909090909091 10.590909090909092 8.090909090909092 0.0 13.0 27.0 14.0 67.36363636363636 228.5909090909091 -99.0 10.0 1.6363636363636365 0.36363636363636365 0.45454545454545453 0.18181818181818182 -0.22727272727272727 -0.8181818181818182 -1.0 -0.09090909090909091 -0.8181818181818182 0.36363636363636365 0.5 0.0 0.5,201607170020 201603260031 201511190051 201603260032 201602020051 201604170048 201511010056 201603230033 201607240014 201607190035 201612250023 201512170044 201512020057 201504120081 201612060038 201601060024 201510060059 201608010046 201603250038 201603250039 201612050030 201509080072+0
946 [0.0 0.75 1.0 0.75 0.5 0.25 1004.0 11.0 2.5 0.25 5.5 7.0 2.0 15.75 1004.0 11.0 10.0 16.0 0.25 0.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201507110071 201504130073 201510040063 201611050055+29
947 [0.0 1.0 1.0 1.0 0.0 -1.0 159.67241379310346 4.810344827586207 3.8275862068965516 0.0 6.086206896551724 11.310344827586206 1.2413793103448276 10.448275862068966 159.67241379310346 -99.0 10.0 0.4482758620689655 -0.43103448275862066 1.0 0.10344827586206896 -0.5517241379310345 -0.896551724137931 -1.0 -0.5862068965517241 -0.5862068965517241 0.0 0.0 0.0 0.0,201508020059 201608040050 201609280030 201602020002 201509190007 201508220031 201602020053 201512200029 201602160012 201503040012 201603170023 201504020054 201501200033 201509210031 201506110079 201501280037 201510310003 201512220025 201608190023 201508040072 201512220034 201512220035 201512060010 201512130057 201505060080 201502100023 201607050043 201507150038 201505080068 201610280015 201510300099 201509230063 201501130024 201511220020 201609030094 201502190043 201505030118 201608150076 201509100029 201507230013 201501230014 201506230030 201501260040 201502110017 201504110057 201604060035 201510260005 201502030056 201611150025 201502070045 201508220033 201508220032 201508030126 201512240048 201508220034 201504100051 201604270034 201510010004+0
948 [0.0 1.0 1.0 1.0 0.0 -1.0 200.0 10.0 6.0 0.5 9.5 21.0 14.0 74.75 200.0 -99.0 10.0 26.5 -4.25 0.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 0.0 1.0,201507060100 201510080037 201501060027 201501160049+0
949 [0.0 1.0 1.0 1.0 0.0 -1.0 157.0 4.666666666666667 4.0 0.0 5.666666666666667 9.333333333333334 14.0 72.33333333333333 64.66666666666667 -99.0 10.0 1.3333333333333333 -2.6666666666666665 0.3333333333333333 0.3333333333333333 1.3333333333333333 -0.6666666666666666 -1.0 1.3333333333333333 0.6666666666666666 -6.0 -5.666666666666667 1.0 1.0,201506140056 201501300103 201609150055+0
950 [0.0 1.0 1.0 1.0 0.0 -1.0 228.22222222222223 10.222222222222221 2.7777777777777777 0.0 5.777777777777778 9.444444444444445 14.0 75.0 228.22222222222223 -99.0 10.0 7.444444444444445 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.2222222222222222 0.0 0.2222222222222222,201506250025 201510210030 201612240004 201612240006 201604240023 201607050022 201604240021 201510030071 201510210043+0
